018822,00000,BrickStreet Mutual Insurance Group (G),018822,BrickStreet Mutual Insurance Group,400 Quarrier Street,...,...,Charleston,WV,25301,00000,Gregory  Burton,CEO,...,...,...,...,...,...,...,...,...,...,...,1825967,2043574,1091682,1337763,705811,268489,150160,35738,47472,50930,261859,260650,59884,12412,101.0,2.7,17.7,0.4,2.2,152.8,018822,BrickStreet Mutual Insurance Group,400 Quarrier Street,...,...,Charleston,WV,25301,00000,Gregory  Burton,CEO,...,...,...,...,...,...,...,...,...,...,...,1780594,2026614,1102317,1367741,658873,327478,181869,67168,53415,52246,287577,308763,64262,10847,101.0,2.8,16.3,0.5,2.5,148.2,018822,BrickStreet Mutual Insurance Group,400 Quarrier Street,...,...,Charleston,WV,25301,00000,Gregory  Burton,CEO,...,...,...,...,...,...,...,...,...,...,...,1673720,1873095,1045585,1269433,603662,308922,180912,50992,50765,47368,307482,326539,62998,12233,97.3,2.9,16.4,0.5,2.6,147.6,018822,BrickStreet Mutual Insurance Group,400 Quarrier Street,...,...,Charleston,WV,25301,00000,Gregory  Burton,CEO,...,...,...,...,...,...,...,...,...,...,...,1559442,1725551,973460,1172928,552623,267215,105267,67951,49291,36628,280329,295024,60239,10949,96.6,3.3,18.4,0.5,2.7,147.1
012534,10779,California Earthquake Authority,012534,California Earthquake Authority,801 K Street,Suite 1000,...,Sacramento,CA,95814,10779,Glenn A. Pomeroy,CEO,916-325-3800,916-327-8343,7/6/2016,A-,...,6/10/2015,A-,...,XV ($2 Billion or greater),a-,a-,5903959,5959610,408,675441,5284170,429490,1423,166,316725,319176,635955,446870,319176,2452,31.8,0.5,73.7,0.1,0.2,882.3,012534,California Earthquake Authority,801 K Street,Suite 1000,...,Sacramento,CA,95814,10779,Glenn A. Pomeroy,CEO,916-325-3800,916-327-8343,7/6/2016,A-,...,6/10/2015,A-,...,XV ($2 Billion or greater),a-,a-,5546725,5608559,1334,655753,4952806,398762,2808,229,274610,274721,606977,412882,274721,110,32.8,0.2,68.9,0.1,0.2,855.3,012534,California Earthquake Authority,801 K Street,Suite 1000,...,Sacramento,CA,95814,10779,Glenn A. Pomeroy,CEO,916-325-3800,916-327-8343,7/6/2016,A-,...,6/10/2015,A-,...,XV ($2 Billion or greater),a-,a-,4993191,5062756,40,397226,4665530,355988,249,124,244837,244838,573960,361218,244838,0,34.3,0.3,68.8,0.1,0.2,999.9,012534,California Earthquake Authority,801 K Street,Suite 1000,...,Sacramento,CA,95814,10779,Glenn A. Pomeroy,CEO,916-325-3800,916-327-8343,7/6/2016,A-,...,6/10/2015,A-,...,XV ($2 Billion or greater),a-,a-,4764172,4831594,13,423477,4408116,365685,56,594,261298,261418,566664,343846,261418,120,38.1,0.5,71.5,0.1,0.2,999.9
000246,00000,Central Insurance Companies (G),000246,Central Insurance Companies,P.O. Box 351,...,...,Van Wert,OH,45891-0351,00000,F. W. Purmort III,Chairman of the Board & President,419-238-1010,419-238-7626,...,...,...,...,...,...,...,...,...,1331303,1581002,430080,875200,705802,556665,279229,42772,83770,68276,630501,580944,85212,1442,91.5,3.3,15.0,0.8,2.1,180.6,000246,Central Insurance Companies,P.O. Box 351,...,...,Van Wert,OH,45891-0351,00000,F. W. Purmort III,Chairman of the Board & President,419-238-1010,419-238-7626,...,...,...,...,...,...,...,...,...,1255132,1483693,429834,843597,640096,509478,273968,30915,73300,60758,580532,532882,74986,1686,92.3,3.2,14.4,0.8,2.1,175.9,000246,Central Insurance Companies,P.O. Box 351,...,...,Van Wert,OH,45891-0351,00000,F. W. Purmort III,Chairman of the Board & President,419-238-1010,419-238-7626,...,...,...,...,...,...,...,...,...,1165532,1389059,437893,769649,619410,461217,243181,26291,72424,74756,533723,478874,75411,2986,91.8,3.4,15.7,0.8,2.0,180.5,000246,Central Insurance Companies,P.O. Box 351,...,...,Van Wert,OH,45891-0351,00000,F. W. Purmort III,Chairman of the Board & President,419-238-1010,419-238-7626,...,...,...,...,...,...,...,...,...,1090292,1311006,491609,800550,510457,439225,271999,38394,25701,28396,500699,440310,27617,1916,103.5,3.6,5.9,0.9,2.4,163.8
012335,11039,Chesapeake Employers' Insurance Company,012335,Chesapeake Employers' Insurance Company,8722 Loch Raven Boulevard,...,...,Towson,MD,21286-2235,11039,Thomas J. Phelan,President & CEO,410-494-2000,410-494-2088,2/17/2016,A-,...,12/9/2014,A-,...,X ($500 Million to $750 Million),a-,a-,1963575,2067825,1338320,1604755,463070,233490,132890,37858,61120,85429,225398,231141,85429,24309,98.3,3.0,26.2,0.5,4.0,128.9,012335,Chesapeake Employers' Insurance Company,8722 Loch Raven Boulevard,...,...,Towson,MD,21286-2235,11039,Thomas J. Phelan,President & CEO,410-494-2000,410-494-2088,2/17/2016,A-,...,12/9/2014,A-,...,X ($500 Million to $750 Million),a-,a-,1881589,2005813,1353320,1606143,399670,228711,160640,31038,12620,50796,221399,227865,50796,38177,108.7,2.8,5.5,0.6,4.6,124.9,012335,Chesapeake Employers' Insurance Company,8722 Loch Raven Boulevard,...,...,Towson,MD,21286-2235,11039,Thomas J. Phelan,President & CEO,410-494-2000,410-494-2088,2/17/2016,A-,...,12/9/2014,A-,...,X ($500 Million to $750 Million),a-,a-,1749437,1865575,1291320,1528170,337404,216827,167849,25837,3231,19287,219225,225577,19287,16056,112.4,2.8,1.5,0.7,5.2,122.1,012335,Chesapeake Employers' Insurance Company,8722 Loch Raven Boulevard,...,...,Towson,MD,21286-2235,11039,Thomas J. Phelan,President & CEO,410-494-2000,410-494-2088,2/17/2016,A-,...,12/9/2014,A-,...,X ($500 Million to $750 Million),a-,a-,1744702,1843185,1293320,1556019,287166,189094,152994,32559,-15314,7717,194589,199897,7717,23031,122.7,3.1,-8.1,0.7,6.1,118.5
018498,00000,Chubb INA Group (G),018498,Chubb INA Group,436 Walnut Street,WA06T,...,Philadelphia,PA,19106,00000,John J. Lupica,Chairman & President,215-640-1000,...,...,...,...,...,...,...,...,...,...,55204967,67670111,27374452,48322727,19347384,15384762,7396064,2052008,3285497,2808232,20671147,15677124,3609438,323941,88.4,3.1,21.4,0.8,3.2,140.6,018498,Chubb INA Group,436 Walnut Street,WA06T,...,Philadelphia,PA,19106,00000,John J. Lupica,Chairman & President,215-640-1000,...,...,...,...,...,...,...,...,...,...,55418799,67605646,27066035,46089782,21515864,14709970,7305869,2080188,2979906,2540355,20173757,15002484,3297634,317728,90.2,3.0,20.3,0.7,2.8,147.4,018498,Chubb INA Group,436 Walnut Street,WA06T,...,Philadelphia,PA,19106,00000,John J. Lupica,Chairman & President,215-640-1000,...,...,...,...,...,...,...,...,...,...,54518260,66036766,26820640,45144983,20891783,14294599,6475208,2155685,3552217,2759125,19667336,14373799,3804120,251903,87.8,3.4,24.9,0.7,2.8,147.1,018498,Chubb INA Group,436 Walnut Street,WA06T,...,Philadelphia,PA,19106,00000,John J. Lupica,Chairman & President,215-640-1000,...,...,...,...,...,...,...,...,...,...,53682462,66058856,27390444,46551097,19507759,14059496,8136297,2074259,2104451,2091968,18968745,14245811,2370714,266263,99.3,4.0,15.0,0.7,3.0,142.8
018887,00000,Church Mutual Insurance Group (G),018887,Church Mutual Insurance Group,3000 Schuster Lane,...,...,Merrill,WI,54452,00000,Richard V. Poirier,CEO,...,...,...,...,...,...,...,...,...,...,...,1566793,1829530,557333,1187490,642040,650256,317841,57234,88202,68829,663132,656618,95344,7142,90.9,2.0,13.6,1.0,2.9,154.1,018887,Church Mutual Insurance Group,3000 Schuster Lane,...,...,Merrill,WI,54452,00000,Richard V. Poirier,CEO,...,...,...,...,...,...,...,...,...,...,...,1384302,1641277,521143,1058406,582871,633754,315203,53355,97144,80016,638775,639266,108584,11440,89.5,2.4,15.3,1.1,2.9,155.1,018887,Church Mutual Insurance Group,3000 Schuster Lane,...,...,Merrill,WI,54452,00000,Richard V. Poirier,CEO,...,...,...,...,...,...,...,...,...,...,...,1298371,1550402,516766,1035036,515366,590840,328726,50138,1212,-4677,618568,610175,6872,5660,93.1,2.4,0.2,1.2,3.2,149.8,018887,Church Mutual Insurance Group,3000 Schuster Lane,...,...,Merrill,WI,54452,00000,Richard V. Poirier,CEO,...,...,...,...,...,...,...,...,...,...,...,1182251,1430143,510828,972930,457213,543682,313839,53106,60030,79385,591457,549977,82552,22522,94.8,3.0,11.0,1.2,3.3,147.0
011712,10064,Citizens Property Insurance Corporation,011712,Citizens Property Insurance Corporation,2312 Killearn Center Boulevard,...,...,Tallahassee,FL,32309-3524,10064,Barry Gilway,President,850-513-3700,...,7/5/1995,NR,...,...,...,...,...,nr,...,13155347,13362997,732612,5973305,7389692,760750,402515,86538,-13343,5704,1267754,577999,5704,19047,112.5,0.0,-1.8,0.1,0.9,223.7,011712,Citizens Property Insurance Corporation,2312 Killearn Center Boulevard,...,...,Tallahassee,FL,32309-3524,10064,Barry Gilway,President,850-513-3700,...,7/5/1995,NR,...,...,...,...,...,nr,...,13678491,13914247,1032988,6530219,7384027,1377841,441155,198935,333447,386958,2083870,979936,386958,53511,84.7,0.0,24.2,0.1,1.0,213.1,011712,Citizens Property Insurance Corporation,2312 Killearn Center Boulevard,...,...,Tallahassee,FL,32309-3524,10064,Barry Gilway,President,850-513-3700,...,7/5/1995,NR,...,...,...,...,...,nr,...,14323844,14766607,1256772,7758398,7008209,1880761,502375,248050,612514,665346,2761638,1702107,665346,52833,67.0,0.0,32.6,0.2,1.3,190.4,011712,Citizens Property Insurance Corporation,2312 Killearn Center Boulevard,...,...,Tallahassee,FL,32309-3524,10064,Barry Gilway,President,850-513-3700,...,7/5/1995,NR,...,...,...,...,...,nr,...,14797188,15443219,1419055,9148063,6295157,2248095,815507,258109,603523,664816,3180755,2109510,664816,61294,74.4,0.0,26.8,0.3,1.8,168.9
018890,00000,CM International Insurance Group (G),018890,CM International Insurance Group,...,...,...,...,...,00000,00000,...,...,...,...,...,...,...,...,...,...,...,...,...,1333882,1493236,721562,922316,570920,286246,133401,20260,51359,75363,101968,283933,84662,33303,90.2,1.6,17.9,0.5,2.1,162.4,018890,CM International Insurance Group,...,...,...,...,...,00000,00000,...,...,...,...,...,...,...,...,...,...,...,...,...,1482976,1660707,797038,988088,672619,266258,103602,16488,65209,53859,65363,267212,77973,12764,85.1,1.8,24.5,0.4,1.9,168.5,018890,CM International Insurance Group,...,...,...,...,...,00000,00000,...,...,...,...,...,...,...,...,...,...,...,...,...,1497587,1678649,889125,1076913,601735,238603,97434,21742,44549,43602,29964,252804,60328,15779,89.8,1.6,18.7,0.4,2.2,156.3,018890,CM International Insurance Group,...,...,...,...,...,00000,00000,...,...,...,...,...,...,...,...,...,...,...,...,...,1638775,1864783,1050416,1203050,661733,260370,176363,18773,594,37951,12602,271336,35353,34759,109.3,1.8,0.2,0.4,2.2,155.7
018313,00000,CNA Insurance Companies (G),018313,CNA Insurance Companies,333 South Wabash Avenue,...,...,Chicago,IL,60604,00000,Thomas F. Motamed,"Chairman, President & CEO",312-822-5000,...,...,...,...,...,...,...,...,...,...,40740528,44229892,19429381,33506630,10723262,5775493,3626562,999775,1394004,1107673,9696600,6332596,1244386,-149618,113.6,5.5,24.1,0.6,3.7,132.7,018313,CNA Insurance Companies,333 South Wabash Avenue,...,...,Chicago,IL,60604,00000,Thomas F. Motamed,"Chairman, President & CEO",312-822-5000,...,...,...,...,...,...,...,...,...,...,40809496,44498850,19786393,33343631,11155219,6027032,3848441,964354,1208169,1078748,9137582,6440841,1245013,36844,112.2,5.2,20.0,0.6,3.5,134.2,018313,CNA Insurance Companies,333 South Wabash Avenue,...,...,Chicago,IL,60604,00000,Thomas F. Motamed,"Chairman, President & CEO",312-822-5000,...,...,...,...,...,...,...,...,...,...,40130599,44272653,19960274,33135954,11136700,6108221,4137412,1096702,1367256,1065589,8945831,6665078,1246076,-121180,117.9,5.1,22.4,0.6,3.5,134.4,018313,CNA Insurance Companies,333 South Wabash Avenue,...,...,Chicago,IL,60604,00000,Thomas F. Motamed,"Chairman, President & CEO",312-822-5000,...,...,...,...,...,...,...,...,...,...,39037474,43359670,20156845,33361316,9998354,5909158,4112325,1208746,532055,518530,8510763,6574250,591936,59881,123.8,5.0,9.0,0.7,3.9,130.2
003479,36188,CompSource Mutual Insurance Company,003479,CompSource Mutual Insurance Company,P.O. Box 53505,...,...,Oklahoma City,OK,73152-3505,36188,Jason D. Clark,President & CEO,405-232-7663,405-962-3034,6/30/1992,NR,...,...,...,...,...,nr,...,1680666,1750203,1221460,1322106,428096,265077,187734,23738,22775,27285,269431,269703,27285,4509,108.0,2.7,8.6,0.6,3.7,132.4,003479,CompSource Mutual Insurance Company,P.O. Box 53505,...,...,Oklahoma City,OK,73152-3505,36188,Jason D. Clark,President & CEO,405-232-7663,405-962-3034,6/30/1992,NR,...,...,...,...,...,nr,...,1622831,1727809,1217188,1324467,403342,309844,243924,16272,37056,174856,306439,307353,174856,137800,102.2,2.8,12.0,0.8,4.0,130.5,003479,CompSource Mutual Insurance Company,P.O. Box 53505,...,...,Oklahoma City,OK,73152-3505,36188,Jason D. Clark,President & CEO,405-232-7663,405-962-3034,6/30/1992,NR,...,...,...,...,...,nr,...,1498047,1587430,1145592,1259774,327657,309974,271549,26026,4412,48071,310065,310890,48071,43659,112.2,2.8,1.4,0.9,4.8,126.0,003479,CompSource Mutual Insurance Company,P.O. Box 53505,...,...,Oklahoma City,OK,73152-3505,36188,Jason D. Clark,President & CEO,405-232-7663,405-962-3034,6/30/1992,NR,...,...,...,...,...,nr,...,1323661,1403474,1052012,1152313,251161,280162,261682,22682,-9688,-279,284064,284742,-279,9409,117.2,2.9,-3.5,1.1,5.7,121.8
018724,00000,CopperPoint Mutual Group (G),018724,CopperPoint Mutual Group,3030 N. 3rd Street,...,...,Phoenix,AZ,85012-3009,00000,Marc Schittlein,President & CEO,602-631-2000,602-631-2065,...,...,...,...,...,...,...,...,...,3382145,3581319,2101372,2322511,1258808,242728,155034,35581,74818,59163,210983,242123,70183,-4635,110.3,2.7,30.8,0.2,2.0,155.5,018724,CopperPoint Mutual Group,3030 N. 3rd Street,...,...,Phoenix,AZ,85012-3009,00000,Marc Schittlein,President & CEO,602-631-2000,602-631-2065,...,...,...,...,...,...,...,...,...,3403876,3579176,2132721,2349483,1229693,236882,152774,32432,58397,51203,223334,239601,72490,14093,110.9,2.6,24.7,0.2,2.1,153.9,018724,CopperPoint Mutual Group,3030 N. 3rd Street,...,...,Phoenix,AZ,85012-3009,00000,Marc Schittlein,President & CEO,602-631-2000,602-631-2065,...,...,...,...,...,...,...,...,...,3386498,3553171,2186062,2366930,1186241,209618,150723,36246,34847,41692,220051,222515,41714,6867,121.1,2.3,16.6,0.2,2.2,151.6,018724,CopperPoint Mutual Group,3030 N. 3rd Street,...,...,Phoenix,AZ,85012-3009,00000,Marc Schittlein,President & CEO,602-631-2000,602-631-2065,...,...,...,...,...,...,...,...,...,3632593,3745694,2541089,2677561,1068133,180162,151475,31949,45172,285693,186752,183545,285490,240318,133.7,2.7,25.1,0.2,2.7,140.5
000302,00000,COUNTRY Financial Property Casualty Grp (G),000302,COUNTRY Financial Property Casualty Grp,P.O. Box 2100,...,...,Bloomington,IL,61702-2100,00000,"Richard L. Guebert, Jr.",President,309-821-3000,309-821-3538,...,...,...,...,...,...,...,...,...,4118369,4866676,1149384,2626905,2239771,2251062,1395204,196691,157461,130255,2276492,2199438,155210,-2251,100.8,3.9,7.0,1.0,2.1,185.3,000302,COUNTRY Financial Property Casualty Grp,P.O. Box 2100,...,...,Bloomington,IL,61702-2100,00000,"Richard L. Guebert, Jr.",President,309-821-3000,309-821-3538,...,...,...,...,...,...,...,...,...,4046064,4864073,1170796,2740527,2123546,2235097,1383504,188620,172565,187254,2353308,2233814,195565,23000,99.4,3.9,7.7,1.1,2.3,177.5,000302,COUNTRY Financial Property Casualty Grp,P.O. Box 2100,...,...,Bloomington,IL,61702-2100,00000,"Richard L. Guebert, Jr.",President,309-821-3000,309-821-3538,...,...,...,...,...,...,...,...,...,3830532,4755161,1231655,2776186,1978975,2185953,1314610,200312,153278,168834,2348503,2230096,172299,19022,99.1,4.0,7.0,1.1,2.5,171.3,000302,COUNTRY Financial Property Casualty Grp,P.O. Box 2100,...,...,Bloomington,IL,61702-2100,00000,"Richard L. Guebert, Jr.",President,309-821-3000,309-821-3538,...,...,...,...,...,...,...,...,...,3569999,4492543,1208574,2720364,1772179,2135559,1408957,202357,31688,57320,2243261,2147806,52766,21078,104.6,4.0,1.5,1.2,2.7,165.1
018359,00000,Coverys Companies (G),018359,Coverys Companies,P.O. Box 55178,...,...,Boston,MA,02205-5178,00000,Gregg L. Hanson,President & CEO,800-225-6168,...,...,...,...,...,...,...,...,...,...,3215024,3509900,1480033,1966520,1543379,368241,160159,82276,98147,89648,438064,351185,107333,9187,100.0,3.0,26.7,0.2,1.5,178.5,018359,Coverys Companies,P.O. Box 55178,...,...,Boston,MA,02205-5178,00000,Gregg L. Hanson,President & CEO,800-225-6168,...,...,...,...,...,...,...,...,...,...,3274323,3555581,1522006,2076259,1479321,386748,154673,99673,125793,138128,467564,386192,170142,44349,94.3,3.0,32.5,0.3,1.7,171.3,018359,Coverys Companies,P.O. Box 55178,...,...,Boston,MA,02205-5178,00000,Gregg L. Hanson,President & CEO,800-225-6168,...,...,...,...,...,...,...,...,...,...,3640176,3913695,1573542,2255582,1658113,412200,147144,99795,177421,178812,473509,394516,219862,42441,83.7,3.0,43.0,0.2,1.6,174.4,018359,Coverys Companies,P.O. Box 55178,...,...,Boston,MA,02205-5178,00000,Gregg L. Hanson,President & CEO,800-225-6168,...,...,...,...,...,...,...,...,...,...,3557310,3829966,1595804,2341648,1488318,416851,211561,96480,127434,110785,492446,403075,151875,24441,96.0,3.3,30.6,0.3,1.8,163.8
018460,00000,CSAA Insurance Group (G),018460,CSAA Insurance Group,3055 Oak Road,...,...,Walnut Creek,CA,94597-2098,00000,Paula F. Downey,Chief Executive Officer,925-279-2300,877-819-9064,...,...,...,...,...,...,...,...,...,5843603,6869341,1520996,3491266,3378075,3200090,2272969,337206,-207021,-122516,3280466,3312232,-164655,42366,111.4,2.7,-6.5,1.0,2.0,196.8,018460,CSAA Insurance Group,3055 Oak Road,...,...,Walnut Creek,CA,94597-2098,00000,Paula F. Downey,Chief Executive Officer,925-279-2300,877-819-9064,...,...,...,...,...,...,...,...,...,6102022,7229011,1315493,3479752,3749259,2967467,1850059,328162,44423,135085,3081430,3081409,145036,100613,104.2,2.8,1.5,0.8,1.7,207.8,018460,CSAA Insurance Group,3055 Oak Road,...,...,Walnut Creek,CA,94597-2098,00000,Paula F. Downey,Chief Executive Officer,925-279-2300,877-819-9064,...,...,...,...,...,...,...,...,...,5927905,6897809,1209716,3067604,3830205,2864388,1786867,334062,24252,128413,2836762,2885124,88944,64692,106.6,3.1,0.8,0.8,1.5,224.9,018460,CSAA Insurance Group,3055 Oak Road,...,...,Walnut Creek,CA,94597-2098,00000,Paula F. Downey,Chief Executive Officer,925-279-2300,877-819-9064,...,...,...,...,...,...,...,...,...,5587934,6672963,1164200,3048050,3624913,2762347,1582714,336312,124659,148577,2759413,2802911,144280,19620,102.3,3.1,4.5,0.8,1.6,219.0
018704,00000,CUMIS Insurance Society Group (G),018704,CUMIS Insurance Society Group,P.O. Box 1084,...,...,Madison,WI,53701,00000,Robert N. Trunzo,President & CEO,800-356-2644,608-236-7969,...,...,...,...,...,...,...,...,...,1439380,1715828,391021,915362,800467,742241,404543,59063,118613,93447,407983,756600,127151,8538,91.2,4.1,16.0,0.9,2.1,188.0,018704,CUMIS Insurance Society Group,P.O. Box 1084,...,...,Madison,WI,53701,00000,Robert N. Trunzo,President & CEO,800-356-2644,608-236-7969,...,...,...,...,...,...,...,...,...,1347410,2141736,389820,1426851,714885,713042,396803,55128,120484,88943,397009,724925,125350,4867,92.4,4.3,16.9,1.0,2.8,150.3,018704,CUMIS Insurance Society Group,P.O. Box 1084,...,...,Madison,WI,53701,00000,Robert N. Trunzo,President & CEO,800-356-2644,608-236-7969,...,...,...,...,...,...,...,...,...,1208568,1709274,374618,1087537,621737,660453,363086,58244,78834,64359,482118,690021,82270,3437,94.2,4.3,11.9,1.1,2.8,157.2,018704,CUMIS Insurance Society Group,P.O. Box 1084,...,...,Madison,WI,53701,00000,Robert N. Trunzo,President & CEO,800-356-2644,608-236-7969,...,...,...,...,...,...,...,...,...,1126061,1704043,354880,1141995,562048,599063,329414,52291,57535,32583,492391,614596,36892,-20643,94.6,4.2,9.6,1.1,3.0,149.2
018083,00000,Doctors Company Insurance Group (G),018083,Doctors Company Insurance Group,P.O. Box 2900,...,...,Napa,CA,94558-0900,00000,"Richard E. Anderson, M.D.",Chairman & CEO,707-226-0100,707-226-0180,...,...,...,...,...,...,...,...,...,3813351,4107296,1698012,2294139,1813158,649249,170468,246529,105196,4124,677796,642894,6718,-98478,93.2,1.5,16.2,0.4,1.6,180.0,018083,Doctors Company Insurance Group,P.O. Box 2900,...,...,Napa,CA,94558-0900,00000,"Richard E. Anderson, M.D.",Chairman & CEO,707-226-0100,707-226-0180,...,...,...,...,...,...,...,...,...,3930563,4376101,1821032,2554232,1821869,669840,190785,253689,67000,102468,694532,662401,120953,53953,94.3,0.7,10.0,0.4,1.7,172.1,018083,Doctors Company Insurance Group,P.O. Box 2900,...,...,Napa,CA,94558-0900,00000,"Richard E. Anderson, M.D.",Chairman & CEO,707-226-0100,707-226-0180,...,...,...,...,...,...,...,...,...,3994871,4366329,1896769,2599640,1766689,711780,301275,165690,121595,48654,736441,696889,63542,-58053,92.7,1.7,17.1,0.4,1.9,169.6,018083,Doctors Company Insurance Group,P.O. Box 2900,...,...,Napa,CA,94558-0900,00000,"Richard E. Anderson, M.D.",Chairman & CEO,707-226-0100,707-226-0180,...,...,...,...,...,...,...,...,...,3639709,4206466,1990358,2813117,1393349,776310,272175,255771,154435,159605,794164,765583,170228,15793,93.4,2.8,19.9,0.5,2.5,150.4
003168,00000,Donegal Insurance Group (G),003168,Donegal Insurance Group,1195 River Road,...,...,Marietta,PA,17547-0302,00000,Donald H. Nikolaus,President,717-426-1931,717-426-7009,...,...,...,...,...,...,...,...,...,1055999,1378524,397205,983904,394619,713193,398300,71244,41247,33030,801933,738765,42186,939,97.8,2.7,5.8,1.9,4.3,140.1,003168,Donegal Insurance Group,1195 River Road,...,...,Marietta,PA,17547-0302,00000,Donald H. Nikolaus,President,717-426-1931,717-426-7009,...,...,...,...,...,...,...,...,...,987930,1297344,360359,877115,420229,655864,397145,67704,6950,5221,768044,681981,8574,1623,102.1,2.2,1.1,1.6,3.7,147.9,003168,Donegal Insurance Group,1195 River Road,...,...,Marietta,PA,17547-0302,00000,Donald H. Nikolaus,President,717-426-1931,717-426-7009,...,...,...,...,...,...,...,...,...,940961,1239459,327428,823940,415519,608237,341731,57584,42311,32002,720106,631305,43518,1207,96.8,2.5,7.0,1.5,3.5,150.4,003168,Donegal Insurance Group,1195 River Road,...,...,Marietta,PA,17547-0302,00000,Donald H. Nikolaus,President,717-426-1931,717-426-7009,...,...,...,...,...,...,...,...,...,861135,1140034,309147,752805,387229,556009,335710,57201,16127,17892,673371,581265,21466,5339,101.3,2.7,2.9,1.5,3.4,151.4
003771,33499,Dorinco Reinsurance Company,003771,Dorinco Reinsurance Company,1320 Waldo Avenue,Suite 200,...,Midland,MI,48642,33499,Gary J. McGuire,President,989-636-0047,989-638-9963,9/21/2016,A,...,8/21/2015,A,...,X ($500 Million to $750 Million),a,a,1436587,1536155,844606,1022109,514046,156729,85593,8677,72321,85762,126495,153670,107279,34959,78.4,2.5,46.1,0.3,2.3,150.7,003771,Dorinco Reinsurance Company,1320 Waldo Avenue,Suite 200,...,Midland,MI,48642,33499,Gary J. McGuire,President,989-636-0047,989-638-9963,9/21/2016,A,...,8/21/2015,A,...,X ($500 Million to $750 Million),a,a,1476754,1565932,838291,1031121,534811,179074,99215,27529,58777,75021,143438,171665,90303,31526,88.6,2.4,32.8,0.3,2.2,152.4,003771,Dorinco Reinsurance Company,1320 Waldo Avenue,Suite 200,...,Midland,MI,48642,33499,Gary J. McGuire,President,989-636-0047,989-638-9963,9/21/2016,A,...,8/21/2015,A,...,X ($500 Million to $750 Million),a,a,1464784,1571416,832202,1041872,529544,199208,118541,26646,61381,73168,151350,196828,90910,29528,88.5,2.7,30.8,0.4,2.3,151.3,003771,Dorinco Reinsurance Company,1320 Waldo Avenue,Suite 200,...,Midland,MI,48642,33499,Gary J. McGuire,President,989-636-0047,989-638-9963,9/21/2016,A,...,8/21/2015,A,...,X ($500 Million to $750 Million),a,a,1339561,1553300,832023,1029291,524009,207803,100899,60041,55171,54370,161073,208366,67487,12316,93.4,2.9,26.5,0.4,2.4,151.3
002146,21261,Electric Insurance Company,002146,Electric Insurance Company,75 Sam Fonzo Drive,...,...,Beverly,MA,01915,21261,Douglas R. Seymour,"Chairman, President & CEO",800-227-2757,978-236-5002,9/8/2016,A,...,7/30/2015,A,...,X ($500 Million to $750 Million),a+,a+,1018159,1507785,805585,962238,545548,375049,235604,70345,28545,23640,340046,346524,29766,1221,102.5,3.1,7.6,0.6,2.4,156.7,002146,Electric Insurance Company,75 Sam Fonzo Drive,...,...,Beverly,MA,01915,21261,Douglas R. Seymour,"Chairman, President & CEO",800-227-2757,978-236-5002,9/8/2016,A,...,7/30/2015,A,...,X ($500 Million to $750 Million),a+,a+,1009856,1467197,796230,929642,537555,361492,228773,69025,25637,25368,292792,301957,27598,1961,106.1,3.2,7.1,0.6,2.3,157.8,002146,Electric Insurance Company,75 Sam Fonzo Drive,...,...,Beverly,MA,01915,21261,Douglas R. Seymour,"Chairman, President & CEO",800-227-2757,978-236-5002,9/8/2016,A,...,7/30/2015,A,...,X ($500 Million to $750 Million),a+,a+,1053392,1448715,800930,926156,522560,329573,190178,72941,31867,33572,346458,353304,36347,4480,100.8,3.2,9.7,0.7,2.5,156.4,002146,Electric Insurance Company,75 Sam Fonzo Drive,...,...,Beverly,MA,01915,21261,Douglas R. Seymour,"Chairman, President & CEO",800-227-2757,978-236-5002,9/8/2016,A,...,7/30/2015,A,...,X ($500 Million to $750 Million),a+,a+,1024634,1442440,842158,960765,481675,341593,231924,60100,21103,25645,369265,367031,25426,4323,104.0,3.8,6.2,0.8,2.8,150.2
000346,00000,EMC Insurance Companies (G),000346,EMC Insurance Companies,P.O. Box 712,...,...,Des Moines,IA,50306-0712,00000,Bruce G. Kelley,President & CEO,515-280-2511,515-345-2895,...,...,...,...,...,...,...,...,...,3516066,4302329,1775777,2797090,1505239,1620443,865950,195131,124220,110858,1581075,1646081,137990,13769,98.2,3.0,7.7,1.1,2.9,153.9,000346,EMC Insurance Companies,P.O. Box 712,...,...,Des Moines,IA,50306-0712,00000,Bruce G. Kelley,President & CEO,515-280-2511,515-345-2895,...,...,...,...,...,...,...,...,...,3368218,4036703,1701574,2617348,1419354,1532161,897668,181631,70883,84771,1517278,1570453,89602,18719,101.8,3.4,4.6,1.1,2.9,154.3,000346,EMC Insurance Companies,P.O. Box 712,...,...,Des Moines,IA,50306-0712,00000,Bruce G. Kelley,President & CEO,515-280-2511,515-345-2895,...,...,...,...,...,...,...,...,...,3095409,3764669,1559591,2455541,1309128,1439633,788010,164839,78724,96857,1417394,1487116,110693,31969,100.1,3.2,5.5,1.1,3.0,153.5,000346,EMC Insurance Companies,P.O. Box 712,...,...,Des Moines,IA,50306-0712,00000,Bruce G. Kelley,President & CEO,515-280-2511,515-345-2895,...,...,...,...,...,...,...,...,...,2812434,3442873,1501242,2325941,1116933,1299090,701826,161940,78117,74762,1303275,1350369,87518,9401,100.6,3.8,6.0,1.2,3.3,148.1
