,,,#NAME?,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018860,00000,ICW Group (G),166,101,-4,0,101,2.4,69,5,-6,-5,-8,2,6,6,788497,7304,1008499,0,100508,630986,377512,400687,3213,3787,30173,104702,205447,196901,541351,4381,114213,0,23850,0,0,0,0,0,147,97,-11,0,101,2.8,74,7,10,-1,-21,2,-7,-7,836768,10243,1002057,4190,73897,649157,352899,363653,2550,2673,44888,58729,197766,151294,565667,10574,157488,0,44308,0,0,0,0,0,148,105,29,0,97,2.8,78,8,0,13,-10,1,19,15,1021009,6609,1168236,2244,80576,748193,420044,432341,1099,-856,140635,166177,161912,160535,537852,14912,181591,0,118714,0,0,0,0,0,156,115,40,0,85,2.0,76,8,-3,7,16,3,28,28,1335866,6614,1489179,1730,89008,953051,536129,602462,828,13071,256441,129915,169045,196725,774185,25386,250394,0,149951,0,0,0,0,0,147,113,21,0,81,2.4,74,9,-2,-1,2,1,23,23,1614938,9387,1808748,1514,89983,1147919,660830,739115,1575,81391,248288,173835,226363,227786,948219,33239,333455,0,125310,0,809,0,0,0,149,118,20,0,81,2.4,72,9,-4,-1,-10,1,14,14,1936987,9078,2144501,824,84348,1388531,755970,896400,1819,70854,304252,134144,263924,298617,1377386,30526,350271,0,44218,0,0,0,0,0,20533,-24613,67144,116085,124701,95141
012362,11021,Indiana Old National Insurance Company,0,0,-27,0,0,1.4,0,0,0,0,0,1,-3,-3,997684,0,1000550,0,190,1368,999182,1219,0,11909,1917,695255,351,367,200201,0,0,0,102219,0,0,0,0,0,0,0,-12,0,0,1.1,0,0,0,0,0,1,1,1,1009973,0,1012738,0,155,2557,1010181,1070,0,-919,11940,722315,337,294,184139,0,0,0,103512,0,0,0,0,0,0,0,-12,0,0,1.3,0,0,0,0,0,1,1,1,1021684,0,1026465,0,122,3358,1023107,1466,0,3832,8703,601678,267,279,314594,0,0,0,105355,0,0,0,0,0,0,0,24,0,0,2.3,0,0,0,0,0,2,99,3,2028249,0,2037520,0,117,6648,2030871,655,0,-509,34997,236298,160,383,1230732,0,0,0,106196,432206,0,0,0,0,0,0,14,0,0,2.8,1,0,0,0,0,1,2,2,2085719,0,2096787,0,127,17434,2079353,1344,0,19331,42023,152076,276,520,1492751,0,0,0,108022,319615,0,0,0,0,0,0,-7,0,0,2.7,0,0,0,0,0,1,2,2,2116009,0,2129542,0,108,226,2129315,1252,0,11322,49605,131041,108,458,1399800,0,0,0,110228,463471,0,0,0,0,-30702,10999,12926,1007764,48482,49962
018584,00000,Infinity Property & Casualty Group (G),323,196,12,0,84,3.9,65,12,-16,-26,-7,0,2,2,1016683,999,1473714,710,415481,990592,483122,902486,0,49298,54580,5669,513682,387081,961277,0,41765,7971,0,0,0,0,0,0,333,202,14,0,90,3.3,64,8,-1,-19,3,0,10,6,1127646,889,1618308,810,472397,1085432,532875,1033540,0,10342,85560,44659,609352,430765,1021265,0,36208,24362,0,0,0,0,0,0,335,203,16,0,96,2.8,74,14,2,-3,3,1,15,6,1322661,43314,1998767,42564,535505,1383929,614838,1204627,0,19897,92545,48081,717018,484273,1164323,0,72095,23825,0,0,0,0,0,0,325,197,7,0,96,2.4,63,5,1,3,0,1,10,10,1436535,1129,2013531,1051,562871,1337896,675635,1304659,0,20580,127657,51513,787055,490203,1263700,0,89796,28736,0,0,0,0,0,0,328,197,1,0,94,2.4,62,5,-3,0,-4,1,1,1,1435097,758,2043335,597,584540,1359605,683730,1315453,0,25721,103999,-7073,819437,490133,1312643,0,92788,32365,0,0,0,0,0,0,338,208,2,0,93,2.4,65,6,-4,-4,-4,1,-3,-3,1396357,1361,2042110,999,611263,1380671,661439,1345329,0,35896,72948,-7057,877691,485756,1261163,0,87960,33257,0,0,0,20632,402,0,9296,49753,81963,60797,8095,-22291
018644,00000,ISMIE Mutual Group (G),73,48,-7,0,81,3.8,80,4,-8,-15,-13,0,9,9,1252344,6288,1487460,0,134949,1069719,417741,183042,17681,4806,3343,73033,89282,119095,1130641,0,35643,0,10918,0,0,2109,0,0,62,51,18,0,73,3.5,77,4,-13,-22,-5,0,10,10,1252987,3095,1492848,0,164381,1031806,461042,194592,18723,8956,12415,61739,86719,116581,1146085,0,33995,0,9240,0,0,1928,0,0,51,46,2,0,66,3.3,74,4,-16,-31,13,0,13,13,1303504,5881,1544804,0,156171,1021909,522894,244282,17955,20856,52246,65019,81328,120461,1189018,0,38580,0,9143,0,0,1743,0,0,40,38,-5,0,60,2.7,70,4,-19,-38,-8,1,17,17,1379244,2336,1616703,0,163453,1006826,609877,232198,36272,28169,77216,59010,60762,71778,1261607,0,47795,0,9269,0,0,1563,0,0,35,29,-18,0,67,2.4,65,3,-11,-31,-32,1,6,6,1429654,1132,1625288,0,150090,977851,647437,227841,26234,40217,43297,75054,36781,121378,1309239,0,33970,0,9943,0,0,1449,0,0,29,25,-11,0,83,2.1,59,2,-6,-18,-20,1,3,3,1395652,3134,1526983,0,132582,856921,670063,201410,28061,3169,-39126,69646,83108,165748,1282950,0,32847,0,8632,0,0,1578,0,0,33177,43302,61852,86983,37560,22626
000914,00000,Kemper P&C Group (G),362,184,-10,0,96,4.1,88,16,-3,-11,-5,0,3,3,2243028,19272,3119125,9164,647221,2196198,922926,1721881,0,21399,-50309,48742,1173041,714485,1395907,35767,430443,0,286560,45008,0,7087,0,0,376,190,-5,0,99,4.4,94,16,-5,-6,-3,0,-8,-8,2026044,5361,2926575,2914,635168,2078686,847888,1618749,0,2678,-148461,70631,1165969,707530,1363111,32009,202889,0,308930,45000,0,5914,0,0,356,180,-4,0,102,4.5,90,16,-4,-8,-3,1,2,2,2009492,3951,2851509,2145,621774,1990602,860907,1562243,0,-7480,-38095,75439,1071073,669268,1333923,33051,214455,0,312862,45000,0,1843,0,0,281,143,-7,0,96,4.8,77,12,-8,-8,2,1,17,37,2037770,2956,2778870,1229,570932,1773998,1004872,1471227,0,31934,21039,55598,936870,613353,1334945,32435,290589,0,326488,0,0,1804,0,0,262,133,-11,0,92,4.9,73,12,-6,-11,-1,0,-4,-4,1888230,3641,2550244,1912,510389,1588338,961907,1312078,0,13677,-6779,5149,841033,591975,1235953,29394,337861,0,285487,0,0,724,0,0,286,145,-5,0,94,4.8,80,15,-3,-9,-3,2,-13,-14,1670584,3728,2307571,3326,489118,1472969,834602,1221798,0,36403,1616,11180,760366,536089,1134503,25294,184195,0,318474,0,0,0,714,0,25093,-75038,13019,143965,-42965,-127304
003281,00000,Kentucky Farm Bureau Group (G),94,88,11,0,104,4.2,49,0,-1,-1,-3,1,9,9,1615610,1912,1804586,0,309481,877437,927149,795166,0,-20284,131081,26894,547711,210664,1279168,17456,234132,4154,46588,6594,0,0,0,0,103,96,6,0,98,4.5,51,0,1,0,-1,0,-3,-3,1638805,1750,1838229,0,325621,937783,900446,849318,0,-1673,23297,35687,682754,229692,1290601,19330,233715,3993,48208,6647,0,0,0,0,101,91,-1,0,100,4.3,52,0,-1,0,-2,1,4,4,1723575,3309,1915448,0,332386,977034,938414,853918,0,-3081,59434,57015,667185,219053,1313265,22193,228177,3829,91710,6763,0,0,0,0,89,79,-1,0,89,4.0,52,0,-3,-2,-2,0,14,14,1891163,1719,2119720,0,328973,1053409,1066311,845734,0,59657,190230,58351,521768,159282,1437378,17307,269221,3242,98366,6618,0,0,0,0,82,74,1,0,81,3.9,50,0,-2,-4,0,0,8,8,2014867,828,2222214,0,335817,1067089,1155125,852958,0,16629,97359,61963,563858,265629,1520394,19877,291005,3323,111675,5796,0,0,0,0,80,72,3,0,89,3.7,49,1,-1,-4,-1,0,6,6,2076257,1094,2286054,0,349540,1059919,1226136,869400,0,23261,50448,36490,612541,275797,1580001,18817,278494,3295,153043,5515,0,0,0,0,74595,-26703,37968,127897,88814,71011
000060,00000,Liberty Mutual Insurance Companies (G),356,131,4,1,95,4.3,109,9,-2,-6,-7,1,12,9,52731441,1881222,67021591,1202954,9599135,50656318,16365273,21423346,62905,-34312,801051,2045572,12620508,9810132,37248196,523161,3339063,334073,7424788,1034083,0,914,0,0,378,139,4,1,99,3.9,114,11,1,0,5,1,-2,-2,53496334,1915917,67983839,1288640,10137341,51996022,15987817,21792623,61428,-297782,185226,1771209,13767789,9478359,36531831,358292,3468217,319013,9193920,999909,0,910,0,0,387,144,8,1,102,3.9,117,11,1,3,9,2,5,4,55825646,1741696,71699025,1161053,10943284,54928348,16770678,23593979,53309,-50085,1875208,2228481,13621034,10601008,36384476,392966,3825481,303847,11130089,1116249,0,848,0,0,387,142,4,1,99,3.8,119,11,5,6,14,1,6,3,58385468,1773893,75201539,1416817,11880862,57482126,17719413,24593895,40808,13713,1168922,1659667,13594061,11067480,37576430,321495,4501803,296623,12057784,1230494,0,786,0,0,357,131,1,0,95,3.4,113,9,0,4,11,1,9,4,56865022,519923,70211561,205691,12576358,50851839,19359721,25297381,23527,-47303,1325150,1094125,14561833,11371910,35615793,348483,4532067,319317,12757606,1305572,0,725,0,0,380,136,1,0,93,2.9,113,10,-1,-1,4,2,-3,-3,56682386,404737,70420986,178413,13161041,51595596,18825390,25149110,21132,7684,2540231,1284719,13468883,10980588,36369787,333648,4223636,337020,12007677,1425566,0,666,0,24247,1745496,-476626,782861,948735,1640308,-534331
011339,22350,Louisiana Workers' Compensation Corp,23,20,-18,0,92,3.8,50,1,-1,-3,-23,0,8,8,1313711,2759,1390608,0,70531,703729,686879,163907,15000,0,37442,14425,86109,68830,1106198,24980,140534,10999,0,0,0,0,0,0,22,20,6,0,93,3.8,49,2,-3,-4,-9,0,6,6,1366633,1445,1442689,0,66684,715340,727349,156051,22500,0,47117,49506,72060,64380,1107173,51033,148226,10695,0,0,0,0,0,0,22,21,11,0,82,3.6,47,1,-2,-5,0,0,9,9,1433519,910,1511867,0,73989,722354,789512,151051,23500,0,47205,41639,69566,62686,1121637,78670,180078,11495,0,0,0,0,0,0,22,21,12,0,85,3.5,45,2,-4,-6,3,0,8,8,1513450,993,1602281,0,84065,748313,853968,172760,48695,0,42555,56782,71341,64699,1172857,60559,211773,11478,0,0,0,0,0,0,23,22,6,0,89,3.3,45,1,-6,-9,1,0,5,5,1572092,53,1662999,0,89148,769856,893143,189015,69061,0,43023,74129,62579,68752,1184247,117130,185631,10954,0,0,0,0,0,0,21,20,-4,0,91,3.4,44,1,-4,-9,-3,0,2,2,1582096,675,1664382,0,84807,756246,908136,193717,93949,0,15759,79090,71572,68089,1262421,70057,160093,10430,0,0,0,0,0,0,53410,40470,62164,64455,39175,14993
018635,00000,MAG Mutual Group (G),55,43,9,0,71,2.9,65,1,-13,-35,-13,1,15,15,1366585,10044,1481174,463,153601,939845,541329,237733,11972,21321,50319,71014,95288,107759,1117386,5268,151366,0,2320,0,0,0,0,0,42,35,-8,0,67,2.7,61,1,-17,-27,-11,1,13,13,1397595,6161,1510655,6,145934,900558,610097,219630,15759,19641,33920,52388,89795,111410,1176107,9949,136128,0,2058,0,0,0,0,0,36,30,-8,0,72,2.7,58,2,-9,-27,-17,1,9,9,1436036,5202,1544809,21,140192,877316,667493,196175,15130,25148,-7686,73473,90606,125614,1184206,15335,132932,0,10226,0,0,0,0,0,34,27,0,0,84,2.4,55,2,-13,-21,-15,1,11,11,1508318,1667,1613425,44,140785,873078,740347,189594,15087,20750,8272,76947,72161,122578,1161915,14866,211671,0,20126,0,0,0,0,0,33,25,-2,0,87,2.0,57,2,-8,-18,-8,1,4,4,1522226,3939,1642044,25,137398,868783,773261,196160,14850,25408,-27639,75584,106414,120376,1093851,14815,223915,0,90190,0,0,0,0,0,31,23,3,0,91,2.2,58,2,-6,-13,-4,1,14,-3,1591080,10310,1727275,159,133205,846562,880713,199078,17342,11997,1038,51009,101049,110275,1103446,10674,319990,0,82359,0,0,0,0,0,69943,68768,57396,72853,32915,107451
013979,11054,"Maiden Reinsurance North America, Inc.",256,75,155,0,94,1.8,76,7,1,0,-20,2,2,2,797802,24733,925603,13695,49559,662879,262724,172027,0,0,36939,80779,55731,96163,683611,0,33390,0,0,0,0,0,0,0,248,73,-1,0,97,2.7,82,15,0,2,-16,1,2,2,923806,2868,1115318,16319,71487,847263,268055,132697,0,8009,16359,82675,55677,69345,802415,0,38715,0,0,0,0,0,0,0,242,129,76,0,100,2.4,88,6,-1,-2,-11,3,0,-4,965434,70503,1189021,6359,118493,921158,267863,380342,0,4342,69708,48179,210635,111470,868521,0,48734,0,0,0,0,0,0,0,250,145,13,0,100,2.2,80,11,0,-4,-9,1,1,1,1006148,661,1159635,2885,134044,890036,269598,387926,0,-41,178436,58727,115500,113400,896263,0,51158,0,0,0,0,0,0,0,255,152,12,0,96,3.0,78,4,-2,2,-9,1,7,7,1073835,655,1216116,605,126563,926892,289224,406200,0,8516,72010,137726,224060,121121,883221,0,52888,0,0,0,0,0,0,0,237,141,-5,0,95,3.3,76,7,4,1,-21,0,2,2,1066600,66,1239951,348,135127,945613,294338,369241,0,4748,4354,104115,242967,141427,962461,0,0,0,0,0,0,0,0,0,4168,5331,-192,1735,19626,5114
018355,00000,Main Street America Group (G),196,120,5,0,94,3.9,71,6,-2,-8,-2,0,6,10,1820632,15692,2217252,6628,499767,1392748,824504,1003250,9,21421,71777,28657,557873,435275,1544480,1394,181481,23032,39565,1438,0,0,0,0,228,120,-4,0,99,3.4,73,7,-4,-4,-2,0,-3,-3,1771157,9586,2162274,13372,469492,1363611,798663,951226,152,-796,-32229,47426,618502,436456,1458947,1168,164247,18930,73938,4500,0,31,0,0,242,117,6,0,99,3.1,70,6,-2,-4,0,0,9,9,1821876,8262,2247656,25254,490576,1377780,869876,993306,112,-52,44255,41362,599324,419325,1516796,745,151413,18349,88601,4446,0,28,0,0,173,103,-1,0,95,2.8,66,4,-2,-3,0,1,11,11,1908639,9118,2312986,13332,480696,1344649,968337,1020237,241,5332,59626,56530,589838,433227,1543459,701,183635,9436,110045,4383,0,24,262,0,161,97,-3,0,97,2.6,67,4,3,3,-2,1,3,3,1978669,4352,2364444,14059,467004,1364937,999507,980045,164,4034,62982,46571,555270,424899,1540637,424,238532,8108,138748,4317,0,21,885,0,151,91,0,0,96,2.3,65,4,2,5,-1,1,6,6,2010474,9041,2400295,7257,461789,1340043,1060251,977371,60,1686,68683,22787,545787,429675,1542006,231,302022,8278,115540,12683,0,54,0,0,48793,-25842,71213,98461,31170,60745
018801,00000,MAPFRE North America Group (G),195,118,7,0,90,4.9,79,10,-4,-5,-2,0,2,2,3080881,196016,4196899,189430,997196,2544906,1651993,1906055,0,16875,118706,106677,1165583,791318,2502846,139488,184239,89824,57807,0,0,0,0,0,217,131,4,1,94,4.6,83,11,0,-3,6,0,-7,-7,2934487,243187,4214690,235589,1035110,2675292,1539398,1985213,0,20952,-45877,110663,1376295,820026,2438692,112498,134234,88126,48939,0,0,0,0,0,222,124,-6,1,96,4.4,70,15,1,1,4,0,-1,-1,2855172,103807,3795683,86617,984477,2265080,1530603,1766551,0,11365,95053,87160,1050202,781464,2419539,118182,94838,85300,50154,0,0,0,0,0,274,154,6,1,93,4.2,77,20,4,6,4,2,-15,-15,2660654,77161,3608664,65221,1037929,2301872,1306792,1983769,0,13513,187593,111594,1152929,815773,2273506,104291,39910,83317,47457,0,0,0,0,0,329,184,4,1,94,3.8,85,25,5,8,5,2,-13,-13,2589875,93211,3585262,78264,1076004,2446579,1138683,2086411,0,8020,168213,95727,1218253,840916,2215953,86385,63484,83334,44992,0,0,0,0,0,379,183,-2,2,99,3.3,94,31,3,6,1,0,-2,-3,2564232,138108,3725489,97713,1047566,2606644,1118845,2098577,0,9111,-195,79576,1401811,826370,2124206,59914,119525,82811,96475,0,0,1725,0,0,30280,-112594,-8795,-223811,-168109,-19839
018468,00000,Markel Corporation Group (G),114,68,9,1,88,3.5,71,12,-8,-13,-18,0,8,-1,5453744,128101,6259705,57099,659042,4109337,2150368,1381309,0,12162,128506,342302,641166,800094,3988202,0,1017347,0,105789,0,0,0,0,0,128,74,10,1,86,3.4,72,12,-11,-20,-3,0,1,0,5551740,118738,6412381,50893,732469,4243392,2168990,1583575,0,23493,292957,324731,670363,799939,4033610,0,1072103,0,121239,0,0,0,0,0,138,79,5,1,88,3.1,74,13,-10,-20,-6,0,0,-3,5773588,161016,6733597,53129,804409,4572969,2160628,1681738,0,53792,221866,406320,723262,881980,3861689,0,1385711,0,119436,0,0,0,0,0,151,84,20,1,87,2.5,74,14,-11,-18,1,1,13,9,6462564,162628,7456322,65627,973623,5025405,2430917,2049240,137,40767,552332,929652,706853,933324,3520087,0,1875694,0,135875,0,0,0,0,0,131,81,6,1,86,2.4,73,12,-7,-18,1,1,9,9,7047360,112555,8008976,54971,1042936,5349627,2659349,2082551,237,42443,438282,734859,749397,1039326,3887135,0,2203196,0,222032,0,0,0,0,0,128,88,7,2,87,2.2,75,10,-8,-12,-17,1,-2,-2,7372397,88279,8439325,54638,1128868,5831584,2607741,2266024,588,66292,491924,1065322,846116,1054046,4000480,0,2123902,0,182494,0,0,0,0,0,153888,18621,-8361,270288,228432,-51608
003166,00000,MBIA Group (G),23,24,25,0,173,2.0,96,0,-12,20,56,6,-27,33,10520584,566,10748405,0,3396893,8765984,1982422,342688,0,-382652,-1314192,2406284,2335284,-111211,6486464,4792,582624,0,63914,0,0,0,0,0,9,9,-42,0,97,2.8,84,0,-99,-99,-14,4,52,52,8188816,1334,8268535,0,2920254,5248317,3020218,275289,0,260917,-3327817,2090347,3233421,351486,3963883,5484,627667,0,71080,0,0,0,0,0,7,7,-27,2,172,0.4,83,0,-22,-99,-9,2,-2,-2,6645122,1090,6738896,0,2467964,3775271,2963625,197821,0,189910,-1363268,948446,1063367,337146,3339786,0,611048,0,77944,0,0,0,0,0,7,6,-27,1,209,1.8,68,0,6,-17,-82,4,-16,-16,6540400,1,6619819,0,2052525,4130659,2489160,146019,0,107792,1835937,1927862,-1870819,175116,4138343,0,427685,0,45893,0,0,0,0,0,5,4,-19,0,128,1.9,61,0,8,12,-20,2,10,10,6040942,87,6102529,0,1665160,3370625,2731903,132812,0,80207,-337559,1223178,444592,114688,4246196,0,505149,0,45158,0,0,0,0,0,4,3,-12,0,51,2.1,49,0,8,8,13,1,13,13,5427345,176,5473419,0,1271161,2386783,3086636,79602,0,106580,-192788,701827,188628,115573,4170439,0,539549,0,10002,0,0,0,0,0,-724051,1037796,-56593,-474465,242743,354733
012014,10697,MCIC Vermont Inc Risk Retention Group,999,368,0,0,101,2.2,82,0,0,0,-8,4,4,4,30575,1541,34920,0,0,24196,10724,38640,0,125,-3845,9671,-83172,126643,19658,0,0,0,0,0,0,0,0,0,999,350,-2,0,101,2.3,93,30,0,0,7,4,3,3,29529,1525,37336,0,0,26274,11062,35320,0,170,-5508,4344,6552,35750,23777,0,0,0,0,0,0,0,0,3,999,366,6,0,101,2.7,460,31,0,0,24,5,2,2,27216,0,136916,0,0,125668,11248,40970,0,185,8,1139,4056,37907,26076,0,0,0,0,0,0,0,0,0,986,411,3,0,99,1.5,287,1,0,0,17,4,-9,-9,67607,0,204374,0,0,194088,10286,45650,0,110,3900,45848,6062,36819,21759,0,0,0,0,0,0,0,0,0,40,38,418,0,110,2.5,66,0,999,999,0,7,999,999,1660957,0,1675215,0,0,1098873,576342,217559,0,290,-27163,168571,191467,69225,390666,312,1101409,0,0,0,0,0,0,0,48,46,5,0,118,1.2,78,0,-8,999,401,5,-13,-10,1588002,421,1604340,0,22,1104764,499576,231207,0,-292,-4352,295776,161928,95627,382680,1300,736797,0,171433,0,0,0,0,16,399,338,185,-961,566056,-76767
003667,34231,Medical Liability Mutual Insurance Co,73,71,6,0,74,3.6,91,0,-38,-99,-29,2,71,71,4810592,2855,5214142,616,324204,4376176,837966,599687,697,-8883,66452,173690,470408,257326,4233872,0,313706,4812,84512,0,0,0,0,0,49,47,-8,0,78,3.1,80,0,-8,-48,-23,1,39,39,5508066,6510,5889000,167,311038,4724401,1164600,581510,685,-58328,100133,816641,452910,252300,4575193,0,67062,4659,44512,0,0,0,0,0,44,43,-1,0,97,2.1,76,0,-8,-21,-19,1,9,9,5223897,3311,5567759,869,299331,4296718,1271041,559143,720,1662,89434,314130,420093,240779,4709025,0,195070,4506,0,0,0,0,0,0,35,35,-3,0,93,2.1,73,0,-10,-18,-15,1,21,21,5383894,1743,5777596,75,292527,4238793,1538803,539949,15517,3500,61157,150207,396803,232804,4784835,0,441281,4353,0,0,0,0,0,0,28,27,-8,0,78,2.4,71,0,-13,-25,-16,1,16,16,5528351,3764,5881087,86,268160,4097175,1783912,508095,23813,105500,-45890,94393,393467,228792,4856128,6028,514538,4200,0,0,0,0,0,0,23,22,-16,0,80,1.7,65,0,-11,-25,-28,1,2,2,5366764,2147,5452183,970,228728,3625292,1826892,434903,55880,106000,-146772,149160,360368,216876,4613919,99680,489948,4048,0,0,0,0,0,0,346742,326634,106441,267762,245109,42980
004524,00000,Mercury General Group (G),219,189,-1,0,93,4.6,73,7,0,-2,-1,2,-13,-13,3307465,30016,3826114,29985,805050,2478641,1347473,2547307,0,19780,88000,113548,1506209,1133220,2602412,5402,340523,112784,131869,0,0,0,0,0,197,170,1,0,94,5.7,65,6,2,3,5,0,12,12,3140887,29322,3641508,28894,808747,2130435,1511073,2561791,0,4063,156479,236498,1565422,1065037,2333934,7586,347603,108285,106832,0,0,0,0,0,210,181,3,0,95,4.8,67,6,3,4,2,0,-4,-4,3145296,25836,3705487,25412,883496,2250127,1455360,2573209,0,-366,119444,242585,1584518,1061903,2255662,6972,440609,104315,93711,0,0,0,0,0,200,175,3,0,96,5.1,65,6,1,5,5,0,6,6,3278122,25611,3828808,25446,913219,2286460,1542347,2690285,0,3184,166465,286721,1623159,1092675,2533358,26727,239009,101299,90388,0,0,0,0,0,218,193,4,0,94,4.4,69,6,1,3,3,0,-5,-6,3247543,21753,3892349,21664,961925,2431936,1460413,2798580,0,44490,166707,343077,1602512,1174013,2503691,20576,196482,100386,71530,0,0,0,0,0,231,203,5,0,95,4.4,69,6,2,3,3,0,0,-5,3256856,23256,3972343,23205,1013453,2515385,1456958,2918954,0,23437,183449,127136,1755188,1144669,2792727,18378,163284,97771,56452,0,0,0,0,0,-196328,163601,-55713,86988,-81934,-3455
003933,00000,MetLife Auto & Home Group (G),283,162,2,0,87,5.6,67,3,-3,-9,-5,0,2,2,3796932,9864,5142764,1213,1247378,3297442,1845322,2939255,2513,57836,313956,-89007,1699158,1072120,3530698,247004,15,5071,102655,0,0,0,0,496,286,165,2,0,93,5.3,67,2,-4,-9,-5,0,1,1,3814907,9229,5573689,3068,1291363,3716364,1857325,3021792,1595,15737,59286,-86966,2036785,1122702,3607227,173879,4,4756,115125,0,0,0,0,828,277,160,4,0,94,5.3,66,2,-4,-7,1,0,7,7,3881037,14540,5803710,585,1385513,3816431,1987279,3076674,993,44422,160235,-90422,1958126,1132081,3646934,149706,0,4671,164881,0,0,4866,0,394,261,152,6,0,90,5.0,61,2,-2,-7,3,0,12,12,4108581,12582,6187696,5403,1506231,3962834,2224861,3280338,247,8136,364540,-79287,1906289,1203456,3945235,140922,0,4526,87138,0,0,9917,0,128,249,145,3,0,89,5.2,58,2,-3,-5,4,0,7,7,4129580,10857,6369522,456,1572446,3981567,2387956,3385864,737,124770,199254,-74305,1992295,1282194,3904634,161402,0,4159,122223,0,0,9741,0,1724,258,151,2,0,90,4.8,58,2,-3,-7,0,0,-2,-2,3984829,16242,6384420,259,1631548,4048949,2335471,3433964,642,63301,158064,-66479,2119659,1288684,3809404,89336,0,3816,135056,0,0,9135,0,3923,28109,12003,129954,237582,163094,-52484
000358,00000,Michigan Farm Bureau Group (G),195,126,5,1,104,3.8,68,18,-4,-3,-8,1,-2,-3,728401,14760,926775,13542,176663,570972,355804,440997,0,-17936,23219,6440,298843,167889,597530,11650,106347,0,4368,127,0,0,0,0,238,153,10,1,106,4.1,74,22,-1,-4,-12,1,-9,-9,744254,17906,952119,15351,190375,628459,323660,487740,0,-4717,23402,4725,331378,171651,613893,18650,100227,0,4469,0,0,0,0,0,230,148,5,1,101,4.1,73,23,1,-2,-3,1,9,8,794555,11382,1010950,14537,200481,659376,351574,504859,0,-996,38401,17539,321200,180838,652626,13250,100350,0,6017,0,0,0,0,0,186,132,10,1,95,4.0,66,16,-2,-1,3,0,23,23,917599,12488,1134387,13268,223390,701260,433128,578315,0,-3270,73909,13052,343863,202168,766993,7000,124420,0,5806,0,0,0,0,0,191,131,7,1,94,4.4,65,16,-3,-6,6,0,8,8,947837,14714,1180745,12613,239047,711921,468824,608270,0,5883,25970,12127,403306,217876,785770,7000,134868,0,7655,0,0,0,0,0,157,109,7,0,91,4.3,59,12,-1,-7,2,0,29,13,1112675,17218,1357857,24207,255853,753581,604276,643869,0,6204,93555,9358,365887,225978,908243,0,186210,0,8864,0,0,0,0,0,-8577,-32143,27914,81554,35697,135451
003475,15819,Montana State Fund,72,67,-17,0,89,3.7,102,4,3,19,-91,1,20,20,1264286,0,1391144,0,47054,1149599,241546,171612,2001,0,51337,29609,123522,42651,927439,0,110790,28933,0,0,0,0,0,0,59,55,1,0,90,3.5,89,3,1,5,-29,0,23,23,1276489,0,1384906,0,37369,1088563,296343,172168,4005,0,55887,19972,110761,48868,1001287,0,137532,28508,0,0,0,0,0,0,53,49,-5,0,90,3.4,93,3,2,4,-39,0,7,7,1381002,0,1491801,0,42469,1174133,317668,160246,6001,0,40558,26496,110650,48764,1035226,0,141840,27975,0,0,0,0,0,0,46,43,4,0,87,3.0,92,2,-4,-7,-17,0,17,17,1444217,0,1564727,0,48074,1192450,372277,157886,10005,0,38355,53474,110623,45156,1030989,0,154628,27442,36531,0,0,0,0,0,39,37,2,0,85,2.8,91,2,-2,-6,6,1,19,19,1557666,0,1671110,0,48081,1227258,443853,168247,12003,0,47538,38012,105678,48007,1083973,0,167515,26909,74841,0,0,0,0,0,35,32,1,0,75,2.7,82,2,-7,-8,2,1,16,16,1535487,0,1659102,0,50736,1142197,516905,170072,20005,0,35440,34183,114316,45253,1132699,0,165362,26376,85921,0,0,0,0,0,40514,54797,21325,54610,71575,73052
003014,00000,Mortgage Guaranty Group (G),73,62,-9,0,113,3.0,82,6,-24,5,6,1,17,4,7694156,140497,8010883,105954,160374,6207275,1803608,1148840,0,-275803,-778239,1675513,2238276,242207,5847045,2563,136788,18616,7413,0,0,0,6220,0,76,66,-2,0,124,2.6,82,6,-5,-35,62,4,-8,-15,6161496,160686,6616952,140104,119239,4960444,1656508,1049821,0,-9330,-1787177,1394182,2840146,235727,4592519,1455,148039,18076,5107,0,0,0,1621,0,157,137,-6,0,178,1.9,93,12,34,24,133,7,-55,-59,4877091,90891,5154574,74940,109868,4407330,747244,1006347,0,953,-1481941,1245468,2459799,210700,3454584,0,156039,17536,0,0,0,0,3463,0,69,58,-10,0,156,1.8,74,5,-8,51,59,5,112,5,4724166,72100,5053459,61758,92820,3472025,1581434,942356,0,161,-876215,493168,1745610,200150,4144987,0,55735,16996,0,0,0,0,13280,0,73,57,-1,1,99,1.7,74,5,-6,5,44,2,0,0,4327110,41462,4723147,34839,124145,3140238,1582909,836889,0,1751,-333756,236051,1126073,157694,4007151,0,54793,16457,0,0,0,0,12658,0,76,65,15,0,94,2.2,73,5,-7,-10,47,2,1,4,4420853,28168,4791680,24754,235264,3185727,1605953,925695,0,5001,61891,280668,792384,193172,4104057,0,8061,15917,0,0,0,0,12149,0,258514,-147100,-909264,834190,1475,23044
