,,,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018371,00000,Arrowpoint Capital Group (G),-63,-134,46657,-10532,35991,76222,0,99362,0,-489,175094,-139103,401485,30205,9,0,12571,-119,5935,450086,302834,83828,0,9,20799,369,407837,0,42249,0,31138,0,0,0,5289,36427,-60428,113537,53109,4862,417,50980,-3979,47417,-6877,0,98618,0,-131,91610,-44192,439131,42483,8,0,4696,1,4011,490329,435313,39909,0,0,15370,3450,494042,0,-3713,0,27000,0,0,-1750,316,29066,-18839,132376,113537,7542,857,57557,-10632,47782,-57865,0,65669,0,-10445,-2641,50423,469690,56866,8,0,3735,15,4685,534999,410123,91422,0,0,8291,3777,513613,0,21386,0,0,0,0,0,-10876,-10876,60933,71442,132376,0,-3023,70914,-14714,53178,186743,0,119626,0,-9707,296662,-243484,681425,149060,8,0,702,-4,3945,835136,422793,136498,0,0,22,4423,563736,0,271400,0,0,-38143,0,0,559,-37584,-9668,81111,71442
018523,00000,Assurant P&C Group (G),7211,2266436,153137,109405,2528979,831484,0,1172588,0,224670,2228742,300237,1235392,57295,52736,0,33816,-470,916,1379685,1016301,74663,73295,3785,53809,593,1222446,0,157239,0,0,0,0,555200,-68619,-623819,-166343,325242,158900,2476,2650906,147234,112950,2911090,933343,0,1334019,0,216840,2484201,426888,885169,28261,12324,0,15605,-1,1901,943259,822966,36621,43310,875,14908,2221,920902,0,22357,0,100,0,0,480300,118745,-361455,87790,237452,325242,-4123,2777941,143175,93690,3014805,853272,0,1251157,0,205210,2309640,705166,1124070,32253,18072,0,11241,-109,3933,1189461,1325710,52343,33310,319,17400,3540,1432622,0,-243161,0,0,0,0,359100,-23130,-382230,79775,157677,237452,3022,2481047,130272,84574,2695892,793386,0,1053698,0,268831,2115916,579976,996946,10840,14112,0,15570,39,1839,1039347,1199427,69649,34148,631,10831,9706,1324392,0,-285045,0,50000,0,0,298500,-48332,-296832,-1900,159577,157677
004017,00000,Assured Guaranty Group (G),0,184582,353526,-75909,462200,-14057,0,240953,0,184352,411248,50952,3030905,20015,0,0,85541,6,20944,3157412,2564742,405,0,0,30615,20202,2615963,0,541449,-25000,-69879,0,0,304600,-794099,-1193577,-601177,975744,374568,0,219171,326028,2341,547540,-559118,0,338042,0,148296,-72780,620319,2099471,0,0,0,19829,6,25131,2144438,2515083,11403,0,0,88575,21447,2636509,0,-492071,-50000,-29948,0,0,379000,18100,-440847,-312599,1288343,975744,497,390274,340543,-40512,690305,-247587,0,339686,0,83827,175927,514379,4015177,250813,0,0,31700,173,107461,4405324,3994063,673683,0,0,54756,29785,4752287,0,-346963,250000,176676,0,0,266000,130882,291558,458973,829370,1288343,31549,326937,366786,5757,699480,853917,0,246889,0,-91660,1009145,-309665,4371856,110933,0,0,56233,-43,23151,4562130,4134294,25060,0,0,0,6038,4165393,0,396737,-50000,326,0,0,139002,-37424,-226099,-139027,968397,829370
012007,10639,Attorneys' Liability Assr Society RRG,2510,214855,70546,1075,286476,193991,0,30649,0,8262,232903,53573,1549959,0,0,0,7323,6,-412,1556876,1483022,962,0,0,100000,28750,1612733,0,-55857,0,0,0,0,5000,1313,-3687,-5971,113075,107104,0,246806,28141,1178,276124,231868,0,36581,0,1731,270180,5944,1335583,0,0,0,128,514,30568,1366792,1289609,0,0,0,82500,0,1372109,0,-5316,0,27314,0,0,0,-5742,21573,22201,90874,113075,0,81755,1177,1177,84109,-18048,0,-6111,0,2060,-22099,106208,125990,0,0,0,0,-2,0,125988,218773,0,0,0,0,7006,225779,0,-99791,0,20000,0,0,0,226,20226,26642,64232,90874,1517,21544,2281,1015,24840,43112,0,4270,0,3517,50899,-26059,167927,0,0,0,0,0,7006,174933,133702,0,0,0,0,0,133702,0,41230,0,0,0,0,0,-1649,-1649,13522,50710,64232
018515,00000,Auto Club Enterprises Insurance Group (G),8820,3144799,272361,58734,3475894,1878414,0,1055597,179378,51082,3164471,311423,1979885,783125,0,0,651,0,2339,2766000,2017666,976341,0,6562,529,28272,3029369,0,-263368,0,0,-2125,0,0,-44569,-46694,1361,23656,25017,17600,2990337,269912,55056,3315305,1775202,0,1006306,177608,102410,3061525,253781,2041593,499578,0,0,372,-1,22183,2563726,2242577,557106,0,29222,0,0,2828905,0,-265179,0,0,-21840,0,0,47228,25388,13990,9666,23656,29381,2891154,276320,52489,3219964,1676215,0,972091,173646,69902,2891854,328110,2235386,556138,0,350,513,3,1530,2793920,2411343,605174,0,49155,2041,3683,3071396,0,-277476,0,0,0,0,0,-29266,-29266,21367,-11702,9666,29381,2722993,253390,51584,3027967,1650071,0,934176,168817,37034,2790097,237869,2179801,363489,0,0,0,2,14893,2558184,2374060,430571,0,8993,11626,2707,2827957,0,-269773,2125,0,0,0,0,-11246,-9121,-41024,29322,-11702
000312,00000,Auto Club Group (G),0,1916664,118708,-1258,2034113,1123477,0,698126,0,7560,1829163,204950,1014542,207432,0,0,37191,1,0,1259165,1106589,322329,0,2605,0,81,1431605,0,-172440,0,0,0,0,0,3876,3876,36387,12016,48402,0,1855577,116933,-945,1971565,1221474,0,683437,0,1308,1906219,65347,953063,150461,97,0,30204,0,4,1133829,966512,206561,0,2152,0,2055,1177280,0,-43451,0,0,0,0,0,10833,10833,32728,-20712,12016,0,1822786,117572,-818,1939540,1119082,0,630271,0,2514,1751867,187673,942869,271470,114,2239,19,0,1240,1217950,1050773,286915,0,6271,0,1201,1345160,0,-127210,0,0,0,0,0,-116843,-116843,-56380,35667,-20712,0,1750972,122457,825,1874253,1205772,0,622563,0,-20475,1807860,66393,741306,392722,5,1942,0,0,2553,1138527,801517,347566,0,1263,0,1373,1151719,0,-13192,0,0,0,0,0,1151,1151,54352,-18684,35667
004354,00000,Auto-Owners Insurance Group (G),34139,5772210,459863,-3442,6228630,2894899,0,2039591,2474,445752,5382716,845914,1833734,142501,5328,6550,43533,0,0,2031646,2358966,140892,6455,10906,93308,5419,2615946,0,-584301,0,0,0,0,2000,3987,1987,263600,-5994,257607,41818,5558235,447404,5723,6011361,3098089,0,2018490,2847,176082,5295508,715853,1645271,235355,6116,2817,45731,0,5419,1940709,2303963,141771,2680,11654,231283,1407,2692758,0,-752049,0,0,0,0,2000,-7986,-9986,-46182,40188,-5994,57490,5282356,436162,8654,5727172,2888607,0,1887211,2085,240459,5018361,708811,1849252,301126,7130,5316,28924,0,3,2191751,2679826,151036,11420,18165,60325,0,2920771,0,-729020,0,0,0,0,1000,-19682,-20682,-40892,81080,40188,17552,4971452,452201,6761,5430413,3128004,0,1707686,2042,85071,4922803,507610,1641701,163484,3093,15482,5785,0,330,1829876,1987746,168948,0,28487,48379,36,2233596,0,-403720,0,0,0,0,0,-12201,-12201,91689,-10609,81080
018603,00000,AXIS Insurance Group (G),15602,809875,89606,2037,901518,497252,0,380495,0,19534,897281,4238,2330440,25220,0,0,0,-4,526,2356181,2041296,2212,206194,0,13500,45521,2308723,0,47458,0,0,-35000,0,0,-21339,-56339,-4643,298833,294191,8018,701402,103708,1144,806255,423670,0,326738,0,7873,758281,47974,2998886,102594,0,0,210,-1,22785,3124474,3106001,100560,0,0,0,736,3207297,0,-82823,0,75000,35000,0,0,-3963,106037,71187,227646,298833,2113,712082,105022,1998,819102,313870,0,330422,0,-5338,638954,180148,1477116,30677,0,0,850,6,7705,1516355,1630399,32976,0,0,0,4430,1667805,0,-151450,0,20000,0,0,29000,-4594,-13594,15103,212543,227646,4727,696256,105725,2249,804230,282029,0,226495,0,23785,532310,271920,1443885,55015,0,0,882,10,4973,1504765,1870476,31541,0,0,0,0,1902017,0,-397252,0,0,0,0,0,37480,37480,-87852,300395,212543
000811,00000,Berkshire Hathaway Insurance Group (G),442691,34644734,8704518,428332,43777585,20054311,0,9542056,1506,2218673,31816545,11961040,2531015,3025525,0,1185,1070514,-22994,37148,6642393,1046378,5527459,0,12320,5285332,268679,12140169,0,-5497776,0,-41166,0,1881,5397569,-1523704,-6960558,-497294,33125404,32628111,432627,31798615,8049413,-4616573,35231455,18363299,0,8814634,1921,777430,27957285,7274170,5751456,7016208,380,172,4401111,-5617,151811,17315520,3760932,9218104,0,36040,3368907,738222,17122205,0,193315,0,33187,0,6740003,3689994,-143469,2939727,10407213,22718191,33125404,10935,28765074,8995582,-789679,36970978,15939265,0,8341627,1669,2026349,26308910,10662067,7202809,9422900,33278,701,2908277,-47644,706832,20227153,3389542,12775257,0,1566,9777525,132949,26076839,0,-5849687,0,268605,0,2000794,5239026,3648622,678996,5491377,17223117,22714494,740636,26210011,8472502,24207,34706720,15107942,0,8101809,2313,2969746,26181809,8524911,2529954,4120890,7122,0,6430319,-2102,161827,13248009,1476866,6405533,0,6030,3185984,23639,11098052,0,2149957,0,-423821,-7,-1434954,6327175,605150,-7580807,3094061,14123856,17217917
018822,00000,BrickStreet Mutual Insurance Group (G),7725,273395,60064,-1361,332098,143881,0,133387,0,15293,292561,39538,711910,101252,0,0,0,0,3167,816329,780998,108312,0,774,0,0,890085,0,-73756,0,0,0,0,0,687,687,-33531,82039,48508,0,316439,58632,3122,378193,140623,0,127126,0,21750,289499,88694,284596,79057,0,0,0,0,0,363652,389177,60452,0,33,0,0,449662,0,-86010,0,0,0,0,0,8041,8041,10725,71314,82039,6588,307673,54722,-63,362333,112929,0,126163,0,21561,260654,101679,269532,72593,0,0,0,0,1180,343306,370276,125363,0,360,0,362,496361,0,-153055,0,0,0,0,0,903,903,-50473,121787,71314,0,279507,57460,-65,336903,99168,0,126131,0,27552,252851,84052,421410,15048,0,0,0,20,362,436840,422188,17145,0,2094,0,1180,442606,0,-5767,0,0,0,0,0,-2303,-2303,75982,45805,121787
012534,10779,California Earthquake Authority,0,436864,57253,406,494522,2294,0,136220,0,0,138514,356008,1501339,0,0,0,0,0,0,1501339,1852600,0,0,0,0,0,1852600,0,-351261,0,14919,0,0,0,9532,24451,29198,1042891,1072089,0,405744,45527,-124,451147,1598,0,133735,0,0,135333,315815,1162829,0,0,0,0,36,0,1162865,1851654,0,0,0,0,0,1851654,0,-688789,0,14271,255500,0,0,4733,274504,-98471,1141361,1042891,0,358892,50045,916,409854,225,0,121960,0,0,122185,287669,1050861,0,0,0,0,0,0,1050861,1374823,0,0,0,0,0,1374823,0,-323961,0,13758,-31500,0,0,-2570,-20312,-56605,1197966,1141361,0,351040,50046,4205,405291,44,0,128625,0,0,128669,276621,1790441,0,0,0,0,3,68858,1859302,2087656,0,0,0,0,871,2088527,0,-229225,0,13120,-31500,0,0,2458,-15922,31475,1166492,1197966
000246,00000,Central Insurance Companies (G),0,565299,46058,2611,613968,282914,0,226817,495,21594,531820,82148,171131,45560,0,0,0,0,4473,221163,242568,64179,0,68,0,2800,309615,0,-88452,0,0,0,0,0,4878,4878,-1426,43634,42209,0,516271,44094,2559,562924,270685,0,205986,490,8335,485497,77428,110106,21963,0,0,0,0,840,132909,147520,51667,0,175,917,74,200353,0,-67444,0,0,0,0,0,2577,2577,12560,31074,43634,0,467480,43115,2666,513261,280239,0,193375,553,-69,474098,39163,111676,37817,0,0,0,0,2572,152065,152460,40913,0,16,2090,2493,197972,0,-45907,0,0,0,0,0,4477,4477,-2268,33790,31522,0,448019,45596,2788,496403,311069,0,182368,755,586,494778,1625,130445,24443,0,0,0,0,1825,156713,103412,32315,0,6,2505,1209,139446,0,17267,0,0,0,0,0,1612,1612,20504,13286,33790
012335,11039,Chesapeake Employers' Insurance Company,0,229081,63535,143,292759,142708,0,82569,0,0,225277,67482,396128,80989,0,0,24865,19,0,502001,399949,85286,0,0,11925,3026,500186,0,1814,0,0,0,0,0,-577,-577,68720,75135,143855,0,227446,58782,-17724,268504,114579,0,81615,68,0,196263,72241,369414,61095,0,0,2754,-60,718,433921,408860,36788,0,0,41803,0,487451,0,-53530,0,0,0,0,0,1708,1708,20418,54717,75135,0,216504,58993,-16451,259046,168857,0,76428,0,0,245285,13761,482126,35182,0,0,7608,0,324,525241,434382,48924,0,0,15559,0,498864,0,26376,0,0,0,0,0,-61892,-61892,-21754,76472,54717,0,192160,58376,-21771,228766,159159,0,71592,441,0,231192,-2426,529939,85996,0,0,9616,0,1,625553,565824,98380,0,0,12830,95395,772429,0,-146875,0,0,0,0,0,88568,88568,-60733,137205,76472
018498,00000,Chubb INA Group (G),57323,15562429,2099256,19970,17681655,7236542,0,6112950,38191,753180,14140864,3540791,10855871,746868,0,0,656141,-4954,-838425,11415502,10164796,148116,0,3518,541111,108233,10965774,0,449728,0,22122,17137,0,2669000,-334647,-2964388,1026132,1199274,2225406,86074,14814291,1885995,-159160,16541127,7043531,0,5916042,35717,705477,13700768,2840359,10163835,290904,0,0,993101,-3495,12437,11456782,11160887,220611,0,3892,606877,-92914,11899352,0,-442570,0,27472,12739,0,2087000,-496285,-2543073,-145285,1344559,1199274,94932,14269342,2053066,203599,16526008,7048146,0,5822660,32110,842343,13745259,2780749,11617472,362898,0,0,1068618,-4852,12476,13056612,13294704,292658,0,1962,697426,203444,14490193,0,-1433581,0,32642,68311,0,1585520,-456454,-1941021,-593853,1940769,1346916,59823,14086445,2291746,-26351,16351840,7710222,0,5808475,25715,617047,14161459,2190381,9688546,212626,0,0,1182424,-292,161415,11244720,10569763,149356,0,2952,738858,3507,11464437,0,-219717,0,18239,-52965,0,2170320,1156433,-1048613,922051,1018719,1940769
018887,00000,Church Mutual Insurance Group (G),4491,622631,41614,-757,663489,284264,0,245297,9740,36130,575431,88058,1202974,13940,0,0,915,-3,19922,1237748,1167206,29902,0,689,1965,0,1199763,0,37985,0,0,-194,0,110,-8500,-8804,117239,71656,188895,6104,622253,39794,-770,661277,306245,0,242683,7236,26013,582177,79100,672687,42396,0,0,903,0,5196,721182,735192,50500,0,435,6003,0,792129,0,-70947,0,0,-187,0,0,-4254,-4441,3713,67943,71656,1601,617362,37712,-909,654166,361312,0,187508,6098,7105,562022,92144,682347,43249,0,0,916,-1,1,726513,722902,51513,0,785,4941,0,780141,0,-53629,0,0,-181,0,0,9224,9043,47558,20386,67943,1418,555065,43723,-680,598108,374264,0,158815,5918,4939,543937,54171,557217,47713,0,0,0,1,0,604931,528823,49477,0,348,40400,0,619048,0,-14117,0,0,-183,0,0,-28646,-28829,11225,9160,20386
011712,10064,Citizens Property Insurance Corporation,0,580637,68835,9928,659401,619159,0,449784,0,0,1068943,-409542,7892822,0,0,0,0,-3325,-5829,7883668,7267519,0,0,0,0,8226,7275745,0,607923,0,0,-107652,0,0,117899,10247,208628,1456597,1665225,0,972774,68903,10215,1051893,655222,0,586326,0,0,1241548,-189655,7951066,0,0,0,0,21908,97,7973070,7467367,0,0,0,0,-13734,7453633,0,519437,0,0,-577708,0,0,209668,-368040,-38258,1494855,1456597,0,1674421,60536,17033,1751991,689424,0,695409,0,0,1384832,367158,7584440,0,0,0,0,20211,245,7604897,7345635,0,0,0,0,23654,7369289,0,235608,0,0,-915278,0,0,220735,-694543,-91777,1586632,1494855,0,2231224,131112,50406,2412741,1001131,0,557214,0,0,1558346,854395,8433048,500000,0,0,0,61577,22273,9016898,11058037,500000,0,0,0,0,11558037,0,-2541140,0,0,1267000,0,0,43517,1310518,-376227,1962858,1586632
018890,00000,CM International Insurance Group (G),0,284558,32986,-3743,313802,205059,0,129543,0,30852,365454,-51652,711062,193338,0,0,9484,-5,1932,915811,611174,156489,0,0,6639,8615,782917,0,132894,0,-40076,0,0,85000,13431,-111645,-30403,129603,99200,-35,246855,36911,6010,289776,180314,0,127700,0,24615,332629,-42853,1111352,34295,0,0,17415,6,29,1163098,1043186,24126,0,0,1527,12674,1081514,0,81585,0,0,0,0,0,1890,1890,40622,88981,129603,0,255687,39402,15268,310357,252619,0,129246,0,12699,394565,-84208,1027865,71018,0,0,17098,4,1608,1117593,987923,53108,0,0,5626,2122,1048778,0,68815,0,-43000,0,0,104440,38256,-109184,-124577,213558,88981,6226,298035,44000,-13133,328901,274039,0,124427,0,-3933,394533,-65632,1220816,47574,0,0,10738,1,1028,1280156,1008289,38760,0,0,8169,7973,1063190,0,216966,0,-4298,0,0,85364,-55194,-144856,6478,207080,213558
018313,00000,CNA Insurance Companies (G),94318,6264467,2110981,-3727,8371721,3626129,0,3083827,10154,277476,6997587,1374134,10626005,58344,25047,0,207816,-9626,1772,10909358,10643385,57177,122902,7550,188342,137659,11157016,0,-247658,0,0,0,0,900000,-141695,-1041695,84781,947162,1031943,79513,6528252,1963252,-20279,8471225,3735549,0,3124186,11056,282277,7153068,1318158,10980085,264218,49861,0,127774,-6474,209338,11624802,11383885,66445,130309,831,271473,0,11852943,0,-228141,0,0,0,0,650000,-152630,-802630,287387,659774,947162,14566,6671076,1973140,63901,8708116,4153633,0,3307776,12370,86290,7560069,1148047,12052925,142405,21466,29387,171447,-4844,6776,12419563,12989623,95063,119761,13657,228138,167726,13613968,0,-1194404,0,27712,0,0,400000,2873,-369415,-415772,1075547,659774,-7976,6548955,1851303,-4509,8395748,3838371,0,3374256,15279,70107,7298013,1097736,13815277,96984,3554,0,172534,3345,80608,14172301,13997048,9912,174126,12546,231134,6925,14431690,0,-259389,-250000,0,0,0,450000,-226832,-926832,-88486,1164033,1075547
003479,36188,CompSource Mutual Insurance Company,0,292803,51749,377,344929,184304,0,100880,0,0,285184,59745,226266,2731,0,0,2104,0,515,231616,327234,3123,0,248,0,499,331105,0,-99489,0,0,0,0,0,4703,4703,-35041,122606,87565,0,294443,47405,443,342291,169875,0,74598,0,0,244473,97818,292267,181535,0,0,1665,471,239,476177,636104,8176,0,49,0,1539,645868,0,-169691,0,0,0,0,0,-14724,-14724,-86597,209202,122606,0,304848,42352,3660,350859,183299,0,65405,0,0,248704,102156,186157,66451,0,0,1553,1105,1779,257045,227908,10470,0,108,0,642,239128,0,17917,0,0,0,0,0,-5670,-5670,114402,94800,209202,0,277164,41727,1520,320411,203642,0,60659,0,0,264301,56109,127215,14200,0,0,1449,0,1456,144320,156633,13684,0,14,0,148,170480,0,-26160,0,0,0,0,0,-1888,-1888,28061,66739,94800
018724,00000,CopperPoint Mutual Group (G),0,241486,109252,7686,358423,186829,0,98105,3821,27269,316023,42400,1004124,53020,36992,2332,1347,22,1406,1099243,1046033,67649,47132,2478,9332,1415,1174041,0,-74798,0,0,0,0,0,-17628,-17628,-50025,162611,112586,0,227990,110905,-1176,337719,201600,0,107121,3711,151,312583,25136,2791270,46982,34428,5124,8,4,1181,2878997,2731145,42986,9870,2445,51948,1178,2839571,0,39426,0,11859,0,0,0,-1644,10215,74777,87834,162611,0,212208,105875,4373,322456,499118,0,100383,3626,-208,602918,-280462,4116210,142983,23302,3357,2993,5,3302,4292152,4005597,83097,17169,4603,2738,3302,4116505,0,175647,0,0,0,0,0,-7405,-7405,-112221,200055,87834,0,178410,132004,11597,322011,212071,0,87090,3497,70,302727,19284,6284478,97708,29951,55230,2763,0,2378,6472507,6240819,88796,2650,5607,5184,32723,6375779,0,96728,0,1500,0,0,0,5068,6568,122581,77474,200055
000302,00000,COUNTRY Financial Property Casualty Grp (G),4,2220995,162331,6024,2389350,1406928,0,867866,2735,41590,2319119,70231,426274,116375,0,0,5607,0,244,548501,526792,80480,0,181,15601,15103,638158,0,-89657,0,0,0,0,0,34978,34978,15551,166716,182268,11838,2240460,154442,5771,2400673,1445332,0,843530,1954,-54979,2235837,164836,326217,118862,0,140,18321,0,293,463832,524282,119423,0,232,12632,10647,667215,0,-203383,0,-45,0,0,0,20136,20091,-18456,185173,166716,10265,2216627,149290,-3277,2362641,1276675,0,865791,1586,27191,2171243,191398,424211,109425,0,0,33130,0,3460,570227,606781,81811,0,479,51065,13877,754014,0,-183787,0,0,0,0,0,-78310,-78310,-70699,255872,185173,892,2099377,144498,-11983,2231892,1439035,0,826863,0,-15465,2250434,-18542,233604,156813,0,0,3880,0,1809,396106,244484,130619,0,423,10679,1992,388197,0,7910,0,0,0,0,0,84945,84945,74313,181559,255872
018359,00000,Coverys Companies (G),777,354573,112211,-2704,464079,189370,0,199988,9394,38707,437458,26621,605803,296624,0,0,-2416,-4,707,900714,621920,268207,0,0,35787,-48561,877352,0,23362,0,0,20000,0,0,-111249,-91249,-41265,128795,87529,25863,381301,120975,-627,501650,206236,0,199219,10354,63345,479155,22495,984112,379606,0,0,86,766,23469,1388040,564725,448440,0,0,81213,-3666,1090713,0,297326,0,32,0,0,98834,-228739,-327541,-7719,130861,123141,2850,394662,121662,1087,517410,163644,0,163887,9350,54729,391609,125801,864426,343520,0,-63,72,-30,60262,1268187,813039,370240,0,0,115000,0,1298279,0,-30092,0,10,0,0,2701,-103883,-106573,-10864,141725,130861,9707,410649,126566,-4546,532669,168859,0,166181,8222,56107,399370,133298,640613,180117,0,0,2,-121,1323,821934,688199,236059,0,0,-103,23878,948033,0,-126099,0,26,0,0,2446,18930,16510,23710,118015,141725
018460,00000,CSAA Insurance Group (G),34933,3287416,191283,33711,3512410,2070759,0,1356234,0,40132,3467124,45286,1461193,135904,574,58658,45550,-27,52817,1754669,1263145,354991,0,0,75732,31380,1725248,0,29421,0,0,-2000,0,0,-57505,-59505,15202,94209,109411,3850,3062099,193060,38968,3294127,1759987,0,1268842,0,6140,3034969,259158,1945434,210424,30,17558,38843,13,41688,2253990,1984539,402336,0,-732,174711,18264,2579117,0,-325127,0,0,-2000,0,0,-1325,-3325,-69294,163503,94209,4662,2941971,201929,44517,3188417,1744413,0,1278554,0,8910,3031878,156540,1941957,445422,2,36118,64995,51,37615,2526160,2102334,380833,606,1174,34195,17937,2537079,0,-10919,0,0,-2000,0,0,-31391,-33391,112229,51274,163503,7024,2749647,199773,31214,2980634,1646402,0,1293259,0,6718,2946379,34255,1192622,246116,0,8274,28519,14,4901,1480445,1178290,297301,0,1211,61924,4732,1543458,0,-63012,0,0,-2000,0,0,-24944,-26944,-55701,106975,51274
018704,00000,CUMIS Insurance Society Group (G),2262,758137,34244,-465,791916,395611,0,286501,0,40009,722122,69794,140371,52881,0,0,5270,-301,1025,199247,250414,20111,0,0,10032,7620,288177,0,-88930,0,0,0,0,0,657,657,-18479,34234,15755,1302,695070,55247,15890,766208,346036,0,267918,0,36192,650147,116061,87604,7739,0,0,5005,-936,8903,108316,165266,64511,0,0,15946,6816,252540,0,-144224,0,0,0,0,0,8598,8598,-19565,53799,34234,27,613344,52146,334,665824,300368,0,264744,0,14158,579271,86553,106037,3394,0,0,9979,-843,10130,128697,197758,24986,0,0,1866,1151,225762,0,-97065,0,0,0,0,0,-63,-63,-10575,64374,53799,4851,448241,46830,-14370,480702,155841,0,267697,0,11123,434660,46042,174388,2463,0,0,8013,323,2085,187272,257031,26579,0,0,4879,4535,293024,0,-105752,0,0,0,0,0,61981,61981,2270,62103,64374
018083,00000,Doctors Company Insurance Group (G),123,654431,82595,8920,745946,266914,0,435137,22740,24367,749158,-3212,1138760,542193,1088,9342,8798,2538,3254,1705973,1074028,553463,11000,1845,24507,25699,1690542,0,15431,-5000,0,0,0,100000,61315,-43685,-31466,233931,202465,116,673399,54933,1672,730004,217217,0,451899,17596,52878,739590,-9586,1265003,559066,2857,5138,61253,704,23402,1917423,1173094,558093,0,1322,29535,8296,1770340,0,147083,-48000,0,-472,0,27382,-31949,-107803,29695,206363,236058,207,738530,106732,19418,864680,283720,0,439479,18780,46290,788269,76411,2091536,228808,14343,312,28228,436,3208,2366871,2091644,395560,4474,17331,25614,18020,2552644,0,-185774,192500,0,337,0,42421,-33867,116549,7186,244797,251983,1469,759206,49835,14520,823561,255460,0,429073,19411,37972,741916,81646,1838996,441247,4162,3124,13183,183,36599,2337494,1762225,551054,0,3642,13853,55072,2385847,0,-48353,0,0,-12,0,-10408,-47505,-37108,-3816,252477,248661
003168,00000,Donegal Insurance Group (G),0,727956,30453,6891,765300,362082,0,283463,3650,12800,661995,103305,141833,8205,450,0,46,0,0,150534,215271,57538,0,4649,20191,0,297649,0,-147116,0,0,37010,0,0,-7485,29525,-14286,86537,72251,0,660050,24462,7602,692115,360859,0,268513,3019,4353,636744,55371,110342,109619,62,0,705,0,1188,221917,210893,21155,0,4523,3648,752,240972,0,-19055,0,0,-10,0,5489,-9593,-15091,21225,65312,86537,0,625572,26462,8010,660045,330445,0,240692,1726,12350,585214,74831,204758,68196,161,0,431,0,-1181,272365,152363,153281,88,1290,17029,-752,323300,0,-50935,0,0,15000,0,6664,-6606,1730,25627,39686,65312,0,565337,26895,8616,600847,323372,0,227668,1446,5671,558157,42691,229020,90258,405,0,9247,0,1508,330438,249274,83320,332,570,9963,0,343458,0,-13020,0,0,-8020,0,1379,-4769,-14168,15503,24183,39686
003771,33499,Dorinco Reinsurance Company,16078,169003,38343,4650,211997,77535,0,74159,0,33013,184707,27290,141916,208300,0,0,43802,0,0,394018,170903,156139,0,0,21364,66,348473,0,45546,0,0,0,0,45000,-1410,-46410,26425,79494,105919,13978,146605,39126,1884,187615,96097,0,48455,0,31190,175742,11873,217528,172094,0,0,46657,0,0,436279,258009,85945,0,0,20815,0,364769,0,71510,0,0,0,0,50000,2717,-47283,36101,43393,79494,0,263025,42586,31902,337512,111099,0,48334,0,29983,189416,148097,192341,172460,0,0,16844,0,0,381644,172754,115466,0,0,109890,0,398110,0,-16465,0,0,0,0,100000,-11804,-111804,19828,23566,43393,0,216247,43072,2917,262236,148144,0,45937,0,13282,207363,54873,255270,154886,0,0,12856,284,4297,427593,246710,115698,0,0,21358,0,383767,0,43826,0,0,0,0,130000,-2338,-132338,-33639,57205,23566
002146,21261,Electric Insurance Company,1308,346229,44925,847,392000,231161,0,132505,0,5652,369318,22683,231855,10755,0,0,0,0,-18,242593,262625,11504,0,1486,542,0,276157,0,-33564,0,0,4845,0,0,-1951,2894,-7988,11577,3590,1757,300853,46966,773,348591,231907,0,137857,0,4390,374153,-25562,170731,18016,0,0,0,0,-3,188743,155086,5921,0,1434,203,529,163173,0,25570,0,0,-165,0,0,-5253,-5418,-5411,16988,11577,2413,350986,44859,6825,402670,237350,0,136744,0,2759,376853,25817,115523,39373,0,0,0,0,5,154901,151300,26694,0,1383,894,0,180270,0,-25369,0,0,-146,0,0,-1019,-1165,-717,17705,16988,2645,366328,48817,1111,416256,244160,0,137198,0,3609,384967,31289,207544,52290,0,0,0,0,23,259857,248635,31492,0,1334,1405,0,282866,0,-23010,0,0,-141,0,0,-2140,-2282,5998,11708,17705
000346,00000,EMC Insurance Companies (G),11509,1621157,137482,6772,1765411,799638,0,670603,30331,52576,1553149,212263,401569,385477,0,0,10957,0,4467,802470,533017,416787,0,13131,27441,4492,994868,0,-192398,0,0,0,0,463,-21641,-22105,-2240,145514,143274,11480,1551600,131839,3329,1686768,789051,0,627468,26517,23196,1466233,220536,309652,305302,0,606,2694,29,725,619007,456172,314602,0,3137,25724,6509,806145,0,-187138,0,0,0,0,0,-10479,-10479,22920,122594,145514,16810,1438216,106785,4467,1549468,740868,0,607257,28248,17932,1394305,155163,379520,340739,0,0,5116,60,5917,731352,543207,320065,0,7021,9763,88,880144,0,-148791,0,0,0,0,2701,-8711,-11412,-5041,127635,122594,4824,1304829,107144,2685,1414658,726345,0,551478,25457,-16030,1287251,127407,506910,308540,0,0,7181,151,698,823480,525144,338731,0,6168,20057,0,890100,0,-66620,0,0,0,0,5693,-19449,-25142,35645,91990,127635
